"ID","Title","Case ID","Comment","Defects","Plan","Status","Tested By"
"T97399296","NavBar Navigation","C34381156","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399392","Welcome Flow is shown after freshly installing the app","C34528283","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399393","User can join existing system through the Welcome Flow","C34528285","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399394","User can create a new system with an existing account through the Welcome Flow","C34528287","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399395","Welcome Flow is not shown if updating from a previously setup Passport app","C34528290","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399396","Welcome Flow is shown again on resetting the app","C34528291","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399401","Player Version less than 2025 R1.1  - Full Quarantined System","C34900467","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399402","Player Version less than 2025 R1.1  - Partial Quarantined System","C34900468","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399403","Player Version is 2025 R1.1 - Full Unsupported System","C34900469","The update wizard doesn't appear","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Not Applicable","Anh Dang"
"T97399404","Player Version is Current Prod","C34900470","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 84.1-63110


","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399405","Player Version is Current Mainline Alpha","C34900471","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399406","Localization High-Vis Area Check - Home Feed","C34900473","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399407","Localization High-Vis Area Check - Account (signed out)","C34900474","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399408","Localization High-Vis Area Check - Account (signed in)","C34900475","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399409","Localization High-Vis Area Check - Settings","C34900476","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399410","Localization High-Vis Area Check - Welcome Flow (launch screen)","C34900477","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399411","Localization High-Vis Area Check - Welcome Flow (EULA & Headphones)","C34900485","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399412","The Passport app can be updated over the previous version","C34928935","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399413","The Passport app can be updated over the previous version (BT/Loc permissions accepted)","C34928970","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
